video_titles,video_url,source
"JUSTO AHORA! GRABAN A HERMANO DE AMLO RECIBIENDO LANA, TAMBIÉN HAY FUNCIONARIO EMBARRADO",https://www.youtube.com/watch?v=QE2EPvYDP6I,el chapucero today
JUSTO AHORA! LORENZO CORDOVA SE ADUEÑA DE PARTIDO DE AMLO ¡CONTROLARÁ SU FUTURO!,https://www.youtube.com/watch?v=YZLd5pK67rM,el chapucero today
HACE MOMENTOS! SE CALENTÓ EL AMBIENTE DURANTE VISITA DE AMLO A CONAGO DE SAN LUIS. ESTO SUCEDIÓ,https://www.youtube.com/watch?v=snWvaNZ8jzE,el chapucero today
"JUSTO AHORA! PACTABAN PAGOS FRENTE A LOS DEMÁS, EXCOMPAÑERO SUELTA LA SOPA. ESTO SUCEDIÓ",https://www.youtube.com/watch?v=2dPncpoHfR8,el chapucero today
"DE ÚLTIMO MINUTO! PAN SE HUNDE, PANCHO DOMÍNGUEZ ACUSA TRAICIÓN AL INTERIOR POR VIDEOESCÁNDALO",https://www.youtube.com/watch?v=eIRxDvmp3o8,el chapucero today
DE ÚLTIMO MINUTO! DECISIÓN DE OBRADOR CAMBIARÁ EL FUTURO DE MÉXICO POR ¡100 AÑOS!,https://www.youtube.com/watch?v=CpJLLpdYp_k,el chapucero today
"HACE MOMENTOS! MARKO ACEPTA QUE SE HUNDE EL PAN, CALDERÓN Y ANAYA TRATAN DE ZAFARSE",https://www.youtube.com/watch?v=7F1VtEiiGbI,el chapucero today
HACE MOMENTOS! EMILIO HUNDE A BOROLAS Y GOBERS DEL PAN. FILTRA SU PRIMER VIDEO,https://www.youtube.com/watch?v=ou1uRZkW0WM,el chapucero today
"HACE MOMENTOS! CAE LÍDER SINDICAL, QUISO CLAUSURAR OBRAS DE AMLO ¡PARA COBRAR MÁS!",https://www.youtube.com/watch?v=RQQz3D2JrOY,el chapucero today
"HACE MOMENTOS! SE DESBORDAN ÁNIMOS, NO QUERÍAN DEJAR PASAR A OBRADOR. ESTO SUCEDIÓ",https://www.youtube.com/watch?v=UCFAB15r_jc,el chapucero today
HACE MOMENTOS! DETIENEN A LÍDER INVESTIGADO POR FRAUDES EN AEROPUERTO DE TEXCOCO,https://www.youtube.com/watch?v=TZNsEn4fegs,el chapucero today
"HACE MOMENTOS! PEÑA NIETO ENVIÓ MENSAJE A AMLO, TIENE PRUEBAS PARA HUNDIR A FELIPE",https://www.youtube.com/watch?v=xIt4vRggDP4,el chapucero today
HACE MOMENTOS! SANTIAGO EXPLICA COMO VAN A HUNDIR A CALDERÓN Y PEÑA NIETO,https://www.youtube.com/watch?v=DMB537VNEGw,el chapucero today
"HACE MOMENTOS! ABREN CARPETA CONTRA PEÑA NIETO Y CALDERÓN, LOS CITARÁN EN LA FGR. MÉXICO FELIZ!",https://www.youtube.com/watch?v=dK_idfxdwHQ,el chapucero today
JUSTO AHORA! JUSTICIA DE EEUU ENCONTRÓ NUEVA PIRÁMIDE DE SOBORNOS EN MÉXICO,https://www.youtube.com/watch?v=2MdDW-nlLG8,el chapucero today
"JUSTO AHORA! PEOR QUE LA CRUDA, LE SALIÓ A BOROLAS LA ARRASTRADA QUE LE PUSO AMLO",https://www.youtube.com/watch?v=AARNINSpJz4,el chapucero today
JUSTO AHORA! EXSENADOR PANISTA REVELA LOS OSCUROS ACUERDOS ENTRE CHONG Y CALDERÓN,https://www.youtube.com/watch?v=YJUqvBxwUGs,el chapucero today
JUSTO AHORA! AMLO Y SANTIAGO TIENEN AUDIOS SOBRE LA REPARTIDERA DE BILLETES PARA CAMPAÑAS,https://www.youtube.com/watch?v=hWqKTwl2IUc,el chapucero today
DE ÚLTIMO MINUTO! MÉXICO Y EEUU CONSIGUEN LA LLAVE PARA HUNDIR A BOROLAS!,https://www.youtube.com/watch?v=_gO70eEJ8-c,el chapucero today
HACE MOMENTOS! DESCUBREN EL SECRETO SOBRE EL COCHE DE SAMUEL. AHORA LO QUIEREN SUBIR A LA COMBI,https://www.youtube.com/watch?v=OYGz6eTb51g,el chapucero today
De ultimo minuto! Líder indígena acusa a Pavlovich frente a AMLO por no cumplir compromisos,https://www.youtube.com/watch?v=MNF-94vGgPQ,el chapucero today
De ultimo minuto! Traiciones en el gabinete contra la AMLO y la 4T ¡FILTRAN EL AUDIO!,https://www.youtube.com/watch?v=SvhqUVcoPYU,el chapucero today
"Acaba de pasar! AMLO llega por carretera a Sinaloa, lo recibieron en caseta tomada. Esto sucedió",https://www.youtube.com/watch?v=1vLNhnk76Cw,el chapucero today
DE ULTIMO MINUTO! ENCUENTRAN VINCÚLOS DEL MA RR 0 CON OTRO GOBER ¡DEL PRI!,https://www.youtube.com/watch?v=KO-_0NPcQrU,el chapucero today
TIEMBLAN COMO GELATINA! DETENCIÓN EN GUANAJUATO ARRASTRARÁ A FOX Y SINHUÉ. ESTO SUCEDIÓ,https://www.youtube.com/watch?v=ApZsjbmOYwE,el chapucero today
Acaba de suceder! AMLO detiene al Marro. Hay videos del momento!,https://www.youtube.com/watch?v=QjGyGQDYCUM,el chapucero today
Hace momentos! FGR tiene en la mira a otro gober en funciones. Justo esto sucedió,https://www.youtube.com/watch?v=_JBtJ7mkxog,el chapucero today
De último momento! Interpol ya busca en México a amigos de Genaro. Felipe aprieta los dientes,https://www.youtube.com/watch?v=8inHrHGu75w,el chapucero today
Justo ahora! EEUU también embarra a Fox en juicio de García Luna. Calderón no estará solo,https://www.youtube.com/watch?v=bZUkVjOhn_w,el chapucero today
Esto acaba de pasar! AMLO recibe una buena noticia que salvará a México,https://www.youtube.com/watch?v=p_L9BD1uc2E,el chapucero today
Esto acaba de pasar! Peña filtra oficio privado de PEMEX para salvarse. No aguantó más,https://www.youtube.com/watch?v=hLP31e2VOYw,el chapucero today
"Hace momentos! AMLO ya recuperó dinero transado por Lozoya! Es histórico, México",https://www.youtube.com/watch?v=FoMuVSlKLCw,el chapucero today
Hace unos momentos! AMLO le cacha otra transa a Felipe. México lo tiene que saber,https://www.youtube.com/watch?v=R5aKcEwe-qk,el chapucero today
Hace unos momentos! Lozoya repartió la lana usando aviones de la fuerza aérea. Esto sucedió,https://www.youtube.com/watch?v=GjVdeGCM6pk,el chapucero today
Hace unos momentos! Lozoya presume mega-amparo después de reunión urgente entre Peña y Videgaray,https://www.youtube.com/watch?v=lKKFV4IYuJA,el chapucero today
Hace unos momentos! Felipe pierde la cabeza contra Lozoya. Le hundió su México Libre,https://www.youtube.com/watch?v=Kwb9DFbYnMc,el chapucero today
"Esto acaba de pasar! AMLO sorprende a todos en su llegada a Oaxaca, agarró a Gilberto L mal parado",https://www.youtube.com/watch?v=51jkj0R5Xtw,el chapucero today
Esto acaba de pasar! FGR da noticias oficiales sobre Lozoya y habla de su operación,https://www.youtube.com/watch?v=geUlhq71w2M,el chapucero today
Esto acaba de pasar! AMLO recibe reclamos por pensar primero en Mexico,https://www.youtube.com/watch?v=akyR0t7ykjc,el chapucero today
"Esto acaba de pasar, hace un momento! Le restriegan a Videgaray sus transas en una conferencia.",https://www.youtube.com/watch?v=9UL9pdgRWas,el chapucero today
ESTO ACABA DE PASAR! HACE MOMENTOS DESCUBREN MANO DE FELIPE EN PROCESO DE SELECCIÓN DE CONSEJEROS,https://www.youtube.com/watch?v=xzG8mK8SECI,el chapucero today
ESTO ACABA DE PASAR! AMLO RECIBE NOTICIA QUE TAMBALEA A SU GABINETE,https://www.youtube.com/watch?v=O_rPFsIvaT8,el chapucero today
Esto acaba de pasar! Lozoya también grabó a Peña Nieto!,https://www.youtube.com/watch?v=Ew3SYs1Kq-0,el chapucero today
Esto acaba de pasar! Lozoya ya está cantando desde el hospital. Ya soltó nombres,https://www.youtube.com/watch?v=AmB_R_U6W6Y,el chapucero today
Manlio embarrado! Hacían fila en el edificio del PRI para cobrar la lana de Lozoya,https://www.youtube.com/watch?v=IXBFhTpmFoc,el chapucero today
HACEN ALIANZA! Lozoya entrega a Felipe documentos confidenciales para preparar su defensa legal,https://www.youtube.com/watch?v=1AHLvCXKmZE,el chapucero today
SE ESCAPAN! Priístas renuncian y dejan todo tirado por la llegada de Lozoya. Meade embarrado,https://www.youtube.com/watch?v=4ZiSfUfIBoM,el chapucero today
Encara Barbosa a Lozoya! por decir que le entregó millones desde PEMEX,https://www.youtube.com/watch?v=HJ9IKrA2tIc,el chapucero today
CACHARON A SINHUE! Funcionarios panistas organizaron protestas contra Obrador en Guanajuato,https://www.youtube.com/watch?v=HjvFhYXSfB8,el chapucero today
Obrador se enteró que banquero de Salinas quería transar ¡DESDE PALACIO NACIONAL! Mira su reacción,https://www.youtube.com/watch?v=Zm5OoIiuyVw,el chapucero today
Saldrán chispas! Obrador se verá de frente con Alfaro y Sinhué,https://www.youtube.com/watch?v=NH5HeLQ2InM,el chapucero today
Gobers panistas se ardieron por la exhibidota que les pusieron en Palacio Nacional,https://www.youtube.com/watch?v=z3LN3Xz82WI,el chapucero today
Trump presumió su muro después de la visita de Obrador a EEUU,https://www.youtube.com/watch?v=DPFpOAsIdPA,el chapucero today
Nuevo agarrón entre Gert y Santiago! Pone en jaque casos de Lozoya y Duarte,https://www.youtube.com/watch?v=6U8-VeXTQUE,el chapucero today
Termina el viaje a EEUU! Obrador reveló lo que más le gustó de su encuentro con Trump,https://www.youtube.com/watch?v=EQWf3pdYadE,el chapucero today
Mexicanos llegan residencia de Obrador en Washington para despedirlo,https://www.youtube.com/watch?v=eRa49EddZHE,el chapucero today
Tiemblan Felipe y cómplices! Trump y Obrador dan luz verde en EEUU para detener a políticos transas,https://www.youtube.com/watch?v=ICvB2ZZuVOM,el chapucero today
Mexicanos en EEUU truenan contra chayos! por manipular información sobre Obrador en Washington,https://www.youtube.com/watch?v=gQ1YygC9CvU,el chapucero today
Trump toma control de la seguridad de Obrador! Así fue su llegada a EEUU,https://www.youtube.com/watch?v=JtJrJymYl2k,el chapucero today
Nuevo videoescándalo! Obrador tiene grabaciones de opositores recibiendo millones en maletines,https://www.youtube.com/watch?v=gu01HUU0lyE,el chapucero today
Trump quiere ablandar a Obrador! Le envía dos mensajes desde sus redes previo al encuentro,https://www.youtube.com/watch?v=1lQvh9FFntM,el chapucero today
SE LE ACABÓ! Gobierno de AMLO sanciona las transas del hijo de Bartlett,https://www.youtube.com/watch?v=ek5Xl5QG8Vk,el chapucero today
Fox sale de su cueva y se lanza contra Obrador por visita a EEUU!,https://www.youtube.com/watch?v=Szg-jSM8R84,el chapucero today
FRENA quiere sabotear visita de Obrador a EEUU! y buscan tirar nuestros videos,https://www.youtube.com/watch?v=TqBcm-e946M,el chapucero today
Obrador adelantó su plan contra medios vendidos!,https://www.youtube.com/watch?v=HB_kMIxGfAw,el chapucero today
Oh sorpresa! EEUU Pone condiciones para la reunión entre Obrador y Trump!,https://www.youtube.com/watch?v=Bt1lIMtTC0U,el chapucero today
ÚLTIMO MINUTO! Silvano pierde la cabeza en videomensaje que le envió a Obrador,https://www.youtube.com/watch?v=CI33tCswc7s,el chapucero today
LO HIZO CACHITOS! Obrador le dijo sus verdades a Lorenzo en su Informe ¡por transa!,https://www.youtube.com/watch?v=WFd3Q4oL0PQ,el chapucero today
Nueva detención pone en jaque a Peña y su gabinete! Se ocultaba desde 2014,https://www.youtube.com/watch?v=L6dN7OSFjJA,el chapucero today
Obrador revela por qué se salvó Omar del atent@do e hicieron tantas detenciones ¡en sólo horas!,https://www.youtube.com/watch?v=_CAp6fJxuBU,el chapucero today
Se le arrugó a Silvano cuando vio a Obrador cara a cara! Quiso hacerse rosca frente al presidente,https://www.youtube.com/watch?v=k1q_nS7sq8M,el chapucero today
Lencho se atrinchera en el INE! Ya buscan reventar proceso de nuevos consejeros,https://www.youtube.com/watch?v=7U285czqwWU,el chapucero today
Iberdrola quiso chantajear a Obrador! Dicen que siempre NO se quieren ir,https://www.youtube.com/watch?v=lCi24QnPehg,el chapucero today
Piden la cabeza de Monreal por traidor! El senador ya se fue a hablar con Obrador,https://www.youtube.com/watch?v=IdPMm4ac_ck,el chapucero today
"Los Clinton van contra Obrador! Desde EEUU, Hillary recluta candidatos para México Libre",https://www.youtube.com/watch?v=CT_NsIeSXDk,el chapucero today
Lencho se proclama todopoderoso! Quita candados legales para suspender la mañanera de Obrador,https://www.youtube.com/watch?v=slxlWYLOsEg,el chapucero today
Fiscal de FEPADE ya tiene pruebas del fraude electoral que planean gobers ¡LES LEYÓ LA CARTILLA!,https://www.youtube.com/watch?v=rQm2aJTGSxU,el chapucero today
Felipe ordena aco. sar a la esposa de Obrador! Así la confrontó en un vuelo a Cancún,https://www.youtube.com/watch?v=MxCGMt1ZhPs,el chapucero today
Obrador advierte que el caos en Guanajuato es INSOSTENIBLE! Envía al ejército y el gober... perdido,https://www.youtube.com/watch?v=lNOEIHvLXHk,el chapucero today
Gobers quieren cobrar derecho de piso a PEMEX! Hacen nueva advertencia a Obrador,https://www.youtube.com/watch?v=cide7KWajho,el chapucero today
Obrador tiene más testigos contra Felipe! Audios revelan su pacto con gobernadores,https://www.youtube.com/watch?v=HXVQMK1ILUs,el chapucero today
Camioneta de Obrador golpea a ciudadano y lo tira! El presidente salía de su evento cuando sucedió,https://www.youtube.com/watch?v=44EA3PMcGXI,el chapucero today
Truena Obrador contra FRENA y Antorchos! Le quisieron parar su evento en Puebla,https://www.youtube.com/watch?v=7_fhWU4mFxQ,el chapucero today
Investigan transas del Rey de España en México! Obrador revela que pagan campañas contra suya,https://www.youtube.com/watch?v=0Av03N_2aYI,el chapucero today
Gobers presentan NUEVA demanda contra Obrador! El presidente vio su plan y les leyó la cartilla,https://www.youtube.com/watch?v=g7UgdAa3R7Y,el chapucero today
Testigo canta en la FGR y hunde a peñistas! Parece que Gertz va cerrando el cerco,https://www.youtube.com/watch?v=_yU7xIpDll0,el chapucero today
El colmo! Gobers quieren cobrarale derecho de piso a Obrador. Mira lo que opina el presidente,https://www.youtube.com/watch?v=hnTDiec1-O0,el chapucero today
INE defenderá al dueño de FEMSA! Ya hasta tienen la demanda contra Obrador,https://www.youtube.com/watch?v=pZQBchoPK2g,el chapucero today
Acusan que dueño de FEMSA tronó contra Obrador! Y que se la va a cobrar sacándolo de la presidencia,https://www.youtube.com/watch?v=y-McUdZF4L8,el chapucero today
Revela Obrador el monopolio de Felipe! Explica cómo construyó su gran negocio en México,https://www.youtube.com/watch?v=24ThoLG-dzM,el chapucero today
EEUU ya tiene testimonios contra Felipe! La Barbie era informante y soltó la sopa hace 2 años,https://www.youtube.com/watch?v=wIYio_qvBUY,el chapucero today
Nocaut de Obrador a españolas. Les quitó sus beneficios ¡Y NO NECESITÓ DE JUECES!,https://www.youtube.com/watch?v=oTcHiTKMHMY,el chapucero today
Portazo de Obrador a gobers que pedían más lana! Ya no los necesita para liberar el presupuesto,https://www.youtube.com/watch?v=YgUwhGyM1PA,el chapucero today
Consejeros del INE ya trabajan plan del B O A para sacar a Obrador de Palacio Nacional! Así lo hacen,https://www.youtube.com/watch?v=xYgrKwCRCSM,el chapucero today
IMPARABLE! Santiago Nieto denuncia al grupo de Cuauhtémoc Blanco por lavado,https://www.youtube.com/watch?v=BPtuGwBfxuc,el chapucero today
AMLO pidió credito? SÍ... Fue para la pandemia? NO! Mira el documento oficial del Banco Mundial,https://www.youtube.com/watch?v=j7WCUS_T57s,el chapucero today
"Se le ""pierden"" a Alfaro ¡21 DETENIDOS! El gober ahora dice que Obrador NO fue el responsable",https://www.youtube.com/watch?v=7LMgkaZUBBI,el chapucero today
Alfaro recibe MALA NOTICIA! Gobierno de Obrador le encontró sus empresas fantasma,https://www.youtube.com/watch?v=6E_aHrYchSU,el chapucero today
Se desquitan con la CDMX! Envían grupos de choque y luego... gobers piden MÁS LANA a Obrador,https://www.youtube.com/watch?v=cg64gGcbeAs,el chapucero today
Quique se sube al ring y se raja! Obrador le exige que presente las pruebas,https://www.youtube.com/watch?v=wN2yrvWbVr4,el chapucero today
Se prende Jalisco por Giovanni! Gobierno de Obrador pide a Alfaro la carpeta de investigación,https://www.youtube.com/watch?v=kcHlwx_Tzh0,el chapucero today
Familiares de Giovani denuncian que alcalde los quiso callar! Fiscal de Alfaro no hace nada,https://www.youtube.com/watch?v=NnIGrUMMqBo,el chapucero today
Tsunami de Morena desaparece bancada opositora en Senado. Llegada de Lilly salió cara al PAN,https://www.youtube.com/watch?v=lWWJvic4A9U,el chapucero today
Se apunta PRIMER TESTIGO para juicio de Genaro! Está dispuesto a revelar sus vínculos con Felipe,https://www.youtube.com/watch?v=-y2mOIQd5uM,el chapucero today
Aparece #LordHuevos y calla la boca a senadora panista que reclamó al Doctor Gatell,https://www.youtube.com/watch?v=gx94QyS2_kA,el chapucero today
"Fiscalía de NY revela sus pruebas contra Genaro! Felipe ya anda nervioso y pide ""esperar más""",https://www.youtube.com/watch?v=g5EIBbNqV-Q,el chapucero today
"Obrador toma la palabra a gobers: ellos serán los responsables por rebrotes! en ""nueva normalidad""",https://www.youtube.com/watch?v=db-1AV66dJc,el chapucero today
Quieren ablandar a Rocío Nahle por contrato millonario en Dos Bocas!,https://www.youtube.com/watch?v=b59qtqjjQdM,el chapucero today
Pierde la cabeza Aguilar Camin! Se va contra Obrador y no lo baja de ...endejo!,https://www.youtube.com/watch?v=SpVFgVoQzhQ,el chapucero today
Gobers rebeldes llevan a Obrador AL LÍMITE! Así les respondió el presidente,https://www.youtube.com/watch?v=qTCKiCG-pbM,el chapucero today
Santiago Nieto aprieta la soga a Peña! Tiene en la mira a otro abogado del expresidente,https://www.youtube.com/watch?v=_Pf07JLM3V0,el chapucero today
Morena amaga con demanda penal contra senador del PAN! Lo harán en defensa de Gatell,https://www.youtube.com/watch?v=mH647pnp7WM,el chapucero today
Truena Santiago contra Gertz! FGR tiene denuncias contra Deschamps y Medina Mora y ¡NO HACE NADA!,https://www.youtube.com/watch?v=U9uhAVTN1Uc,el chapucero today
Los regañó como chiquitos! Doctor Gatell deja callados a senadores durante la comparecencia,https://www.youtube.com/watch?v=un0g8pZNGZ8,el chapucero today
Gobers presionan y Obrador acepta ¡SACAR LA CHEQUERA! Mira lo que ocurrió,https://www.youtube.com/watch?v=TuJGfomtf_Q,el chapucero today
Nuevo choque entre Gertz y Santiago Nieto! Se atora un caso y pone en jaque una bolsa millonaria,https://www.youtube.com/watch?v=GiEjflbWx3c,el chapucero today
Obrador pone a prueba a Gertz! Espera resultados de la FGR en caso del contador de Videgaray,https://www.youtube.com/watch?v=EdO6oSK7NbA,el chapucero today
"Responden a embestida de Aristegui, UIF revela investigación avanzada en NOTIMEX!",https://www.youtube.com/watch?v=PagpYgx72Ms,el chapucero today
Obrador responde a los 7 gobers rebeldes! que piden más lana por la pandemia,https://www.youtube.com/watch?v=FsKZxItLDQs,el chapucero today
Es ac. oso! Luisa Alcalde reacciona al video que Ciro difundió en su programa,https://www.youtube.com/watch?v=otT5Q_ZiEXo,el chapucero today
Obrador dobla a españolas! Empresas responden y dicen que quieren acuerdo con CFE,https://www.youtube.com/watch?v=wgjEve1kbUk,el chapucero today
Sabía mucho y se lo echaron! Quitan la vida a ex-empleado de Videgaray investigado por Santiago,https://www.youtube.com/watch?v=o1fAWIeMVyc,el chapucero today
Gobers lloran más! Morena y Obrador van contra fideicomisos oscuros que los beneficiaban,https://www.youtube.com/watch?v=KNb8IGQ5KSk,el chapucero today
"AMLO ira contra empresas españolas ante tribunales! En cambio, Gober panista anuncia que las apoyará",https://www.youtube.com/watch?v=KFbchqbOKl0,el chapucero today
No puede ser! Amparos logran que se suspenda decreto y autorizan reactivar plantas de energía limpia,https://www.youtube.com/watch?v=HHjn8w68nlU,el chapucero today
Peña Nieto se auto-asignó 12 mil millones en contratos ¡DURANTE SU GOBIERNO! Obrador pidió revisar,https://www.youtube.com/watch?v=c5CrFhkq9SA,el chapucero today
Que bajo! Se meten con familia de Nahle para que acepte los ¡60 AMPAROS! contra el decreto de CFE,https://www.youtube.com/watch?v=HKXLkyOg7-c,el chapucero today
EEUU también investiga a Medina Mora! Santiago Nieto encontró 50 millones en paraísos fiscales,https://www.youtube.com/watch?v=uuYH1g6LVG0,el chapucero today
Aseguran que Gertz entregó cheque falso a Obrador en la mañanera! Mira la historia detrás,https://www.youtube.com/watch?v=K0KzAnaYgME,el chapucero today
"Obrador revela el negociazo que hicieron con las energías limpias, todo a costa de los mexicanos.",https://www.youtube.com/watch?v=Gk5On3vgKx8,el chapucero today
"Se defienden con las uñas! Empresas y políticos que perdieron con decreto de luz, demandarán a AMLO",https://www.youtube.com/watch?v=2Xhn_7v5UMo,el chapucero today
Nuevo decreto de Obrador termina con negociazo de expresidentes iniciado desde ¡SEXENIO DE SALINAS!,https://www.youtube.com/watch?v=bz1IaN8Y-Gc,el chapucero today
Presta - nombres de Guevara suelta la sopa! Aparece en grabación donde reconoce que ¡ES CULPABLE!,https://www.youtube.com/watch?v=EZSZpVQNlvE,el chapucero today
Obrador responde a gobers rebeldes! El Ejército se mantendrá en las calles BAJO MI MANDO,https://www.youtube.com/watch?v=UeDpsCzqeSQ,el chapucero today
Loret truena contra la critica! Manda quitar caricatura suya del diario y DESPIDEN al dibujante,https://www.youtube.com/watch?v=SXE3KzEN0zw,el chapucero today
Gobers desoyen plan de AMLO! No harán caso al semáforo de reactivación económica!,https://www.youtube.com/watch?v=AjEveqLvCdk,el chapucero today
Circulan extracto del libro Felipe el Oscuro! La autora confirma que SÍ SE PUBLICARÁ,https://www.youtube.com/watch?v=vs5aU16W71s,el chapucero today
Gobers golpistas rechazan llegada del Ejército y se rebelan contra plan de reactivación de AMLO,https://www.youtube.com/watch?v=707wRIlYCZ8,el chapucero today
FGR investiga a Felipe y su gente por Rápido y Furi. oso! Lo revela carta diplomática de Obrador,https://www.youtube.com/watch?v=KjowX3ZJ1lM,el chapucero today
Se le viene la noche a Felipe! Trump promete desclasificar Rápido y Furi. oso AMLO espera documentos,https://www.youtube.com/watch?v=H6zZq_eQdcc,el chapucero today
Felipe se hunde más! Documento de EEUU revela más exfuncionarios suyos metidos en Rápido y Furi. oso,https://www.youtube.com/watch?v=Aa4bvGE7uUI,el chapucero today
Medios del mundo contra Gatell! Diarios de EEUU y Europa sincronizan periodicazos ¡EL MISMO DÍA!,https://www.youtube.com/watch?v=rnaDa0iaLy8,el chapucero today
Obrador le puso el anzuelo a Felipe ¡Y SE LO TRAGÓ! EEUU sólo tiene que jalar la cuerda y detenerlo,https://www.youtube.com/watch?v=-Ke6Do789HQ,el chapucero today
Líderes de Europa apoyan plan de AMLO para salvar a pobres! Los ricachones presionan ¿CON NETFLIX?!,https://www.youtube.com/watch?v=XpJg1Bvmrhc,el chapucero today
NO APRENDE! Loret hace nuevo mon. taje para decir que Obrador le quitó sus cuentas!,https://www.youtube.com/watch?v=79G4b-5zKSc,el chapucero today
Le quitan la sonrisa a Felipe! EEUU y Santiago Nieto van por otro exfuncionario suyo.,https://www.youtube.com/watch?v=ic10Rd_YTms,el chapucero today
AMLO va por patrocinadores del expresidente! Investigará quién paga a sus bots en redes,https://www.youtube.com/watch?v=d_auipbILiY,el chapucero today
Obrador demuestra éxito del modelo INSABI! Consiguió ventiladores casi a mitad de precio en México,https://www.youtube.com/watch?v=8Q14phgCOCo,el chapucero today
"Exembajadora de EEUU hizo más revelaciones de Calderón, aseguran ""más graves"" que lo de García Luna",https://www.youtube.com/watch?v=gcYRdk7wX2k,el chapucero today
Obrador pide investiguen a funcionarios de EEUU que ayudaron a Calderón y Genaro ¡HIZO UNA LISTA!,https://www.youtube.com/watch?v=UWbc7QWnYKo,el chapucero today
Jacobson desmiente respuesta de Calderón: EEUU recibió datos de García Luna gracias a ¡SEDENA!,https://www.youtube.com/watch?v=iRKaSVVXb1Y,el chapucero today
Obama entrega a Calderón! Revela que EEUU tiene las pruebas de que SÍ sabía sobre García Luna,https://www.youtube.com/watch?v=ugIbktljgBE,el chapucero today
6 estados tienen el 60% de contagios! AMLO y Gatell adelantan nueva estrategia de la fase 3,https://www.youtube.com/watch?v=rwqjBloZ4EI,el chapucero today
Aparece delegada del IMSS y explica compra a hijo de Bartlett. Mira lo que dijo!,https://www.youtube.com/watch?v=PK-t3TwYp1c,el chapucero today
AMLO: El Tumba no se maneja sólo! Envió mensaje a los pagadores del video sobre material médico,https://www.youtube.com/watch?v=-U9gkhFxHYw,el chapucero today
"Otra vez Lencho! INE dicta medidas cautelares contra AMLO, dicen que no respeta la constitución",https://www.youtube.com/watch?v=jktsTNbEb2Y,el chapucero today
AMLO pone arrastrada a Felipe! El presidente comparó sus números con el gobierno panista,https://www.youtube.com/watch?v=_Mza8tE4O18,el chapucero today
Despido de Lozano hunde a Mexico Libre! Coparmex los abandona para irse con el PAN,https://www.youtube.com/watch?v=6sfLUe4BZk0,el chapucero today
"Obrador pone la mira a Banco de México, le preocupa que le metan un Fobaproa ¡A LA MALA!",https://www.youtube.com/watch?v=CXK9b0OQNB0,el chapucero today
Contagios llegan al gabinete! Irma Sandoval salió positivo después de reunión con Herrera de SHCP,https://www.youtube.com/watch?v=cpPkwVQdqw4,el chapucero today
Truena AMLO por quererlo ningunear! Empresarios y miembros de gabinete hacen acuerdo SIN CONSULTARLO,https://www.youtube.com/watch?v=a3pdNJLWkHE,el chapucero today
PAN denuncia a Obrador ante el INE! Quieren ponerle el pie al programa de créditos a empresas,https://www.youtube.com/watch?v=bd2PKbkXXw0,el chapucero today
OMS apoya al 100% estrategia de AMLO: nunca se había hecho un esfuerzo tan grande en México,https://www.youtube.com/watch?v=4prmpx4d5ak,el chapucero today
"Bronco exige rescate a AMLO! Dicen que los 25 mil no les alcanzan para ""sus"" empresarios",https://www.youtube.com/watch?v=WUUzNZKqA0E,el chapucero today
Reportero contagiado fue a conferencia en Palacio Nacional! Los filtros de protección no funcionaron,https://www.youtube.com/watch?v=uSlMLkvm8SM,el chapucero today
Se satura primer hospital en la CDMX y borolistas hacen fiesta! Gatell los paró en seco,https://www.youtube.com/watch?v=4XNozcC2J-8,el chapucero today
López Gatell envía mensaje a los gobers porque ¡SE LES PASÓ LA MANO CON EL PUEBLO!,https://www.youtube.com/watch?v=_8yGsMX2jcA,el chapucero today
Obrador anunció que PEMEX cerrará pozos! Adelantó la estrategia por la caída del petróleo,https://www.youtube.com/watch?v=yEz39mOYaRM,el chapucero today
"Obrador revela su acuerdo con Trump, mira lo que aceptó por el pacto petrolero con EEUU",https://www.youtube.com/watch?v=7m4nX8NkibQ,el chapucero today
Arrastrada le puso Obrador a Leo Zuckerman por haberle dicho que ¡se podía mor. ir!,https://www.youtube.com/watch?v=--pVkahcajI,el chapucero today
Salió el peine! Le cerraron sucursal a Salinas Pliego por obligar a trabajadores a ir contagiados,https://www.youtube.com/watch?v=h9EgUkZvKTo,el chapucero today
Nada lo detiene! Obrador busca bolsa de 200 mil millones EXTRAS para más apoyos sin necesidad el FMI,https://www.youtube.com/watch?v=bdZtzAJRicY,el chapucero today
Por fin! Gobierno de Obrador buscará sanción a periódicos por inventar noticias sobre la pandemia,https://www.youtube.com/watch?v=S-88b1ouhv0,el chapucero today
Gobers PAN dicen que Obrador les compró material chafa y ¡se lo van a regresar! Gatell ya respondió,https://www.youtube.com/watch?v=9SrddsOEXNc,el chapucero today
Obrador respondió a Alfaro y gobers del PAN que buscan romper el pacto fiscal,https://www.youtube.com/watch?v=PMDen7fWyhc,el chapucero today
AMLO planta ręto a Felipe y el expresidente ¡se fue con la cola entre las patas!,https://www.youtube.com/watch?v=bkfxVAVP0Qo,el chapucero today
"Obrador respondió a críticas de Thalía, Chicharito y Derbez! Ponen a prueba al pueblo de México",https://www.youtube.com/watch?v=HsPgUbefq8Y,el chapucero today
"AMLO blinda Santa Lucía y la refinería, pero juez quiere pararlas con la excusa de la pandemia",https://www.youtube.com/watch?v=Z6jTuoK0z6E,el chapucero today
